Date,Coffee_Price,brazil_varginha_T2M_harvest_mean,colombia_manizales_T2M_harvest_mean,ethiopia_limu_T2M_harvest_mean,brazil_varginha_WS2M_harvest_mean,colombia_manizales_WS2M_harvest_mean,brazil_carmo_de_minas_PRECTOTCORR_harvest_mean,ethiopia_limu_PS_harvest_mean
2020-01-13,114.5500030517578,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-14,114.9000015258789,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-15,114.3000030517578,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-16,112.9499969482422,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-17,112.1500015258789,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-20,112.1500015258789,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-21,111.0500030517578,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-22,111.0,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-23,112.5999984741211,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-24,110.1500015258789,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-27,106.5999984741211,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-28,105.0500030517578,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-29,102.0500030517578,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-30,101.5,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-01-31,102.6500015258789,19.734901960784317,16.053821138211383,19.24092715231788,1.99202614379085,0.3081300813008129,1.134575163398693,80.86920529801324
2020-02-03,97.9000015258789,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-04,98.1500015258789,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-05,97.75,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-06,98.1500015258789,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-07,98.3499984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-10,100.3000030517578,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-11,100.5,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-12,100.6500015258789,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-13,104.4499969482422,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-14,109.0999984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-17,109.0999984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-18,106.5500030517578,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-19,106.8000030517578,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-20,103.5999984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-21,108.8499984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-24,105.9000015258789,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-25,107.0999984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-26,109.0999984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-27,108.1999969482422,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-02-28,110.0999984741211,19.734901960784317,16.252764227642277,19.24092715231788,1.99202614379085,0.3004065040650407,1.134575163398693,80.86920529801324
2020-03-02,114.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-03,121.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-04,117.1500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-05,109.8499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-06,105.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-09,108.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-10,114.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-11,111.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-12,109.1500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-13,107.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-16,103.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-17,102.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-18,108.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-19,116.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-20,119.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-23,121.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-24,125.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-25,129.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-26,124.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-27,115.8499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-29,115.8499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-30,119.3000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-03-31,119.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-01,116.0,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-02,119.3499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-03,114.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-05,114.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-06,116.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-07,119.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-08,119.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-09,118.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-12,118.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-13,119.75,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-14,117.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-15,120.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-16,118.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-17,116.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-19,116.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-20,113.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-21,109.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-22,110.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-23,111.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-24,105.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-26,105.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-27,104.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-28,105.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-29,103.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-04-30,104.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-01,104.4499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-03,104.4499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-04,105.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-05,108.8499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-06,109.3499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-07,107.4499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-08,110.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-10,110.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-11,108.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-12,105.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-13,103.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-14,104.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-15,104.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-17,104.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-18,105.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-19,107.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-20,105.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-21,104.75,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-22,103.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-24,103.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-25,103.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-26,105.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-27,102.5,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-28,99.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-29,96.3000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-05-31,96.3000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-01,98.3000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-02,98.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-03,99.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-04,98.1500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-05,98.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-07,98.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-08,98.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-09,97.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-10,96.75,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-11,96.0,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-12,95.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-14,95.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-15,94.0,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-16,93.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-17,96.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-18,94.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-19,93.75,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-21,93.75,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-22,95.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-23,96.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-24,96.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-25,94.8499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-26,95.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-28,95.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-29,98.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-06-30,100.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-01,103.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-02,102.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-05,102.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-06,97.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-07,99.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-08,98.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-09,97.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-10,96.1500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-12,96.1500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-13,97.4000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-14,96.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-15,95.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-16,97.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-17,101.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-19,101.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-20,98.5,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-21,100.5,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-22,108.3499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-23,107.5,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-24,108.4000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-26,108.4000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-27,110.4000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-28,109.6500015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-29,111.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-30,115.3499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-07-31,118.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-02,118.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-03,117.9000015258789,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-04,121.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-05,121.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-06,117.0,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-07,115.4499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-09,115.4499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-10,112.5999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-11,111.3499984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-12,112.0500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-13,116.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-14,114.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-16,114.6999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-17,115.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-18,119.3000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-19,118.4499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-20,118.5500030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-21,120.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-23,120.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-24,120.25,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-25,123.1999969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-26,122.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-27,122.9499969482422,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-28,127.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-30,127.0999984741211,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-08-31,129.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-09-01,131.89999389648438,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-09-02,131.5,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-09-03,131.60000610351562,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-09-04,134.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-09-06,134.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
2020-09-07,134.8000030517578,19.734901960784317,16.252764227642277,18.01651315789473,1.99202614379085,0.3004065040650407,1.134575163398693,80.84565789473685
